fecha_fallecimiento,departamento,n,corte
2020-04-22,UCAYALI,8,2020-11-23
2020-04-23,ANCASH,8,2020-11-23
2020-04-23,AREQUIPA,1,2020-11-23
2020-04-23,CALLAO,12,2020-11-23
2020-04-23,CUSCO,1,2020-11-23
2020-04-23,ICA,5,2020-11-23
2020-04-23,JUNIN,1,2020-11-23
2020-04-23,LA LIBERTAD,4,2020-11-23
2020-04-23,LAMBAYEQUE,22,2020-11-23
2020-04-23,LIMA,56,2020-11-23
2020-04-23,LORETO,15,2020-11-23
2020-04-23,PIURA,7,2020-11-23
2020-04-23,TACNA,1,2020-11-23
2020-04-23,TUMBES,1,2020-11-23
2020-04-23,UCAYALI,3,2020-11-23
2020-04-24,ANCASH,7,2020-11-23
2020-04-24,CALLAO,17,2020-11-23
2020-04-24,ICA,2,2020-11-23
2020-04-24,LA LIBERTAD,1,2020-11-23
2020-04-24,LAMBAYEQUE,20,2020-11-23
2020-04-24,LIMA,68,2020-11-23
2020-04-24,LORETO,13,2020-11-23
2020-04-24,PIURA,12,2020-11-23
2020-04-24,TUMBES,3,2020-11-23
2020-04-24,UCAYALI,4,2020-11-23
2020-04-25,ANCASH,4,2020-11-23
2020-04-25,AREQUIPA,2,2020-11-23
2020-04-25,CAJAMARCA,1,2020-11-23
2020-04-25,CALLAO,6,2020-11-23
2020-04-25,ICA,5,2020-11-23
2020-04-25,JUNIN,1,2020-11-23
2020-04-25,LAMBAYEQUE,25,2020-11-23
2020-04-25,LIMA,62,2020-11-23
2020-04-25,LORETO,17,2020-11-23
2020-04-25,MADRE DE DIOS,1,2020-11-23
2020-04-25,PIURA,7,2020-11-23
2020-04-25,TUMBES,2,2020-11-23
2020-04-25,UCAYALI,7,2020-11-23
2020-04-26,ANCASH,5,2020-11-23
2020-04-26,CALLAO,12,2020-11-23
2020-04-26,CUSCO,1,2020-11-23
2020-04-26,ICA,3,2020-11-23
2020-04-26,JUNIN,2,2020-11-23
2020-04-26,LA LIBERTAD,7,2020-11-23
2020-04-26,LAMBAYEQUE,18,2020-11-23
2020-04-26,LIMA,78,2020-11-23
2020-04-26,LORETO,16,2020-11-23
2020-04-26,PIURA,13,2020-11-23
2020-04-26,TUMBES,1,2020-11-23
2020-04-26,UCAYALI,6,2020-11-23
2020-04-27,ANCASH,14,2020-11-23
2020-04-27,CAJAMARCA,2,2020-11-23
2020-04-27,CALLAO,9,2020-11-23
2020-04-27,ICA,3,2020-11-23
2020-04-27,JUNIN,1,2020-11-23
2020-04-27,LA LIBERTAD,3,2020-11-23
2020-04-27,LAMBAYEQUE,25,2020-11-23
2020-04-27,LIMA,82,2020-11-23
2020-04-27,LORETO,13,2020-11-23
2020-04-27,PIURA,13,2020-11-23
2020-04-27,SAN MARTIN,1,2020-11-23
2020-04-27,UCAYALI,1,2020-11-23
2020-04-28,ANCASH,2,2020-11-23
2020-04-28,CALLAO,8,2020-11-23
2020-04-28,ICA,5,2020-11-23
2020-04-28,LA LIBERTAD,7,2020-11-23
2020-04-28,LAMBAYEQUE,26,2020-11-23
2020-04-28,LIMA,81,2020-11-23
2020-04-28,LORETO,27,2020-11-23
2020-04-28,MOQUEGUA,1,2020-11-23
2020-04-28,PIURA,14,2020-11-23
2020-04-28,UCAYALI,3,2020-11-23
2020-04-29,ANCASH,4,2020-11-23
2020-04-29,CAJAMARCA,2,2020-11-23
2020-04-29,CALLAO,15,2020-11-23
2020-04-29,ICA,3,2020-11-23
2020-04-29,LA LIBERTAD,3,2020-11-23
2020-04-29,LAMBAYEQUE,21,2020-11-23
2020-04-29,LIMA,64,2020-11-23
2020-04-29,LORETO,27,2020-11-23
2020-04-29,PIURA,19,2020-11-23
2020-04-29,PUNO,1,2020-11-23
2020-04-29,SAN MARTIN,1,2020-11-23
2020-04-29,UCAYALI,2,2020-11-23
2020-04-30,ANCASH,8,2020-11-23
2020-04-30,CALLAO,16,2020-11-23
2020-04-30,HUANUCO,1,2020-11-23
2020-04-30,ICA,9,2020-11-23
2020-04-30,LA LIBERTAD,4,2020-11-23
2020-04-30,LAMBAYEQUE,26,2020-11-23
2020-04-30,LIMA,78,2020-11-23
2020-04-30,LORETO,26,2020-11-23
2020-04-30,PIURA,15,2020-11-23
2020-04-30,UCAYALI,2,2020-11-23
2020-05-01,AMAZONAS,1,2020-11-23
2020-05-01,ANCASH,4,2020-11-23
2020-05-01,AREQUIPA,1,2020-11-23
2020-05-01,CAJAMARCA,1,2020-11-23
2020-05-01,CALLAO,11,2020-11-23
2020-05-01,HUANUCO,1,2020-11-23
2020-05-01,ICA,7,2020-11-23
2020-05-01,LA LIBERTAD,5,2020-11-23
2020-05-01,LAMBAYEQUE,22,2020-11-23
2020-05-01,LIMA,111,2020-11-23
2020-05-01,LORETO,25,2020-11-23
2020-05-01,PASCO,1,2020-11-23
2020-05-01,PIURA,13,2020-11-23
2020-05-01,TUMBES,4,2020-11-23
2020-05-01,UCAYALI,8,2020-11-23
2020-05-02,ANCASH,10,2020-11-23
2020-05-02,AREQUIPA,1,2020-11-23
2020-05-02,CALLAO,12,2020-11-23
2020-05-02,HUANUCO,1,2020-11-23
2020-05-02,ICA,4,2020-11-23
2020-05-02,JUNIN,2,2020-11-23
2020-05-02,LA LIBERTAD,8,2020-11-23
2020-05-02,LAMBAYEQUE,20,2020-11-23
2020-05-02,LIMA,92,2020-11-23
2020-05-02,LORETO,27,2020-11-23
2020-05-02,PASCO,1,2020-11-23
2020-05-02,PIURA,18,2020-11-23
2020-05-02,TACNA,1,2020-11-23
2020-05-02,TUMBES,2,2020-11-23
2020-05-02,UCAYALI,4,2020-11-23
2020-05-03,AMAZONAS,1,2020-11-23
2020-05-03,ANCASH,7,2020-11-23
2020-05-03,AYACUCHO,2,2020-11-23
2020-05-03,CALLAO,17,2020-11-23
2020-05-03,ICA,8,2020-11-23
2020-05-03,JUNIN,1,2020-11-23
2020-05-03,LA LIBERTAD,4,2020-11-23
2020-05-03,LAMBAYEQUE,24,2020-11-23
2020-05-03,LIMA,107,2020-11-23
2020-05-03,LORETO,28,2020-11-23
2020-05-03,PIURA,22,2020-11-23
2020-05-03,PUNO,1,2020-11-23
2020-05-03,UCAYALI,3,2020-11-23
2020-05-04,AMAZONAS,1,2020-11-23
2020-05-04,ANCASH,5,2020-11-23
2020-05-04,AYACUCHO,2,2020-11-23
2020-05-04,CALLAO,16,2020-11-23
2020-05-04,HUANUCO,1,2020-11-23
2020-05-04,ICA,8,2020-11-23
2020-05-04,JUNIN,3,2020-11-23
2020-05-04,LA LIBERTAD,3,2020-11-23
2020-05-04,LAMBAYEQUE,17,2020-11-23
2020-05-04,LIMA,100,2020-11-23
2020-05-04,LORETO,26,2020-11-23
2020-05-04,PIURA,16,2020-11-23
2020-05-04,TUMBES,2,2020-11-23
2020-05-04,UCAYALI,2,2020-11-23
2020-05-05,AMAZONAS,2,2020-11-23
2020-05-05,ANCASH,6,2020-11-23
2020-05-05,CALLAO,16,2020-11-23
2020-05-05,HUANUCO,3,2020-11-23
2020-05-05,ICA,6,2020-11-23
2020-05-05,LA LIBERTAD,4,2020-11-23
2020-05-05,LAMBAYEQUE,22,2020-11-23
2020-05-05,LIMA,115,2020-11-23
2020-05-05,LORETO,25,2020-11-23
2020-05-05,PIURA,18,2020-11-23
2020-05-05,PUNO,1,2020-11-23
2020-05-05,SAN MARTIN,1,2020-11-23
2020-05-05,TACNA,1,2020-11-23
2020-05-05,TUMBES,2,2020-11-23
2020-05-05,UCAYALI,6,2020-11-23
2020-05-06,AMAZONAS,2,2020-11-23
2020-05-06,ANCASH,16,2020-11-23
2020-05-06,CAJAMARCA,1,2020-11-23
2020-05-06,CALLAO,20,2020-11-23
2020-05-06,HUANUCO,1,2020-11-23
2020-05-06,ICA,8,2020-11-23
2020-05-06,LA LIBERTAD,6,2020-11-23
2020-05-06,LAMBAYEQUE,28,2020-11-23
2020-05-06,LIMA,103,2020-11-23
2020-05-06,LORETO,19,2020-11-23
2020-05-06,MADRE DE DIOS,1,2020-11-23
2020-05-06,PASCO,1,2020-11-23
2020-05-06,PIURA,26,2020-11-23
2020-05-06,TUMBES,4,2020-11-23
2020-05-06,UCAYALI,3,2020-11-23
2020-05-07,ANCASH,12,2020-11-23
2020-05-07,AREQUIPA,3,2020-11-23
2020-05-07,AYACUCHO,1,2020-11-23
2020-05-07,CALLAO,18,2020-11-23
2020-05-07,HUANUCO,1,2020-11-23
2020-05-07,ICA,6,2020-11-23
2020-05-07,LA LIBERTAD,6,2020-11-23
2020-05-07,LAMBAYEQUE,27,2020-11-23
2020-05-07,LIMA,101,2020-11-23
2020-05-07,LORETO,8,2020-11-23
2020-05-07,PIURA,16,2020-11-23
2020-05-07,SAN MARTIN,2,2020-11-23
2020-05-07,TUMBES,3,2020-11-23
2020-05-07,UCAYALI,3,2020-11-23
2020-05-08,ANCASH,11,2020-11-23
2020-05-08,CALLAO,20,2020-11-23
2020-05-08,ICA,8,2020-11-23
2020-05-08,JUNIN,4,2020-11-23
2020-05-08,LA LIBERTAD,6,2020-11-23
2020-05-08,LAMBAYEQUE,20,2020-11-23
2020-05-08,LIMA,103,2020-11-23
2020-05-08,LORETO,15,2020-11-23
2020-05-08,PIURA,28,2020-11-23
2020-05-08,SAN MARTIN,2,2020-11-23
2020-05-08,TUMBES,2,2020-11-23
2020-05-08,UCAYALI,4,2020-11-23
2020-05-09,AMAZONAS,1,2020-11-23
2020-05-09,ANCASH,11,2020-11-23
2020-05-09,AYACUCHO,1,2020-11-23
2020-05-09,CAJAMARCA,1,2020-11-23
2020-05-09,CALLAO,16,2020-11-23
2020-05-09,HUANUCO,1,2020-11-23
2020-05-09,ICA,3,2020-11-23
2020-05-09,JUNIN,3,2020-11-23
2020-05-09,LA LIBERTAD,9,2020-11-23
2020-05-09,LAMBAYEQUE,20,2020-11-23
2020-05-09,LIMA,127,2020-11-23
2020-05-09,LORETO,19,2020-11-23
2020-05-09,MADRE DE DIOS,1,2020-11-23
2020-05-09,PIURA,18,2020-11-23
2020-05-09,PUNO,1,2020-11-23
2020-05-09,SAN MARTIN,1,2020-11-23
2020-05-09,TUMBES,4,2020-11-23
2020-05-09,UCAYALI,3,2020-11-23
2020-05-10,AMAZONAS,3,2020-11-23
2020-05-10,ANCASH,9,2020-11-23
2020-05-10,AREQUIPA,1,2020-11-23
2020-05-10,CAJAMARCA,1,2020-11-23
2020-05-10,CALLAO,18,2020-11-23
2020-05-10,ICA,3,2020-11-23
2020-05-10,JUNIN,6,2020-11-23
2020-05-10,LAMBAYEQUE,19,2020-11-23
2020-05-10,LIMA,123,2020-11-23
2020-05-10,LORETO,15,2020-11-23
2020-05-10,PIURA,26,2020-11-23
2020-05-10,SAN MARTIN,3,2020-11-23
2020-05-10,TUMBES,1,2020-11-23
2020-05-10,UCAYALI,2,2020-11-23
2020-05-11,AMAZONAS,1,2020-11-23
2020-05-11,ANCASH,6,2020-11-23
2020-05-11,AREQUIPA,1,2020-11-23
2020-05-11,CALLAO,20,2020-11-23
2020-05-11,ICA,14,2020-11-23
2020-05-11,JUNIN,2,2020-11-23
2020-05-11,LA LIBERTAD,10,2020-11-23
2020-05-11,LAMBAYEQUE,20,2020-11-23
2020-05-11,LIMA,124,2020-11-23
2020-05-11,LORETO,22,2020-11-23
2020-05-11,PIURA,26,2020-11-23
2020-05-11,TUMBES,6,2020-11-23
2020-05-11,UCAYALI,7,2020-11-23
2020-05-12,ANCASH,10,2020-11-23
2020-05-12,CALLAO,17,2020-11-23
2020-05-12,CUSCO,1,2020-11-23
2020-05-12,ICA,5,2020-11-23
2020-05-12,JUNIN,2,2020-11-23
2020-05-12,LA LIBERTAD,1,2020-11-23
2020-05-12,LAMBAYEQUE,16,2020-11-23
2020-05-12,LIMA,113,2020-11-23
2020-05-12,LORETO,6,2020-11-23
2020-05-12,PIURA,12,2020-11-23
2020-05-12,SAN MARTIN,1,2020-11-23
2020-05-12,TUMBES,3,2020-11-23
2020-05-12,UCAYALI,3,2020-11-23
2020-05-13,AMAZONAS,2,2020-11-23
2020-05-13,ANCASH,12,2020-11-23
2020-05-13,AREQUIPA,1,2020-11-23
2020-05-13,CALLAO,9,2020-11-23
2020-05-13,CUSCO,2,2020-11-23
2020-05-13,ICA,6,2020-11-23
2020-05-13,JUNIN,3,2020-11-23
2020-05-13,LA LIBERTAD,4,2020-11-23
2020-05-13,LAMBAYEQUE,16,2020-11-23
2020-05-13,LIMA,110,2020-11-23
2020-05-13,LORETO,3,2020-11-23
2020-05-13,PIURA,24,2020-11-23
2020-05-13,SAN MARTIN,1,2020-11-23
2020-05-13,TUMBES,2,2020-11-23
2020-05-13,UCAYALI,1,2020-11-23
2020-05-14,AMAZONAS,1,2020-11-23
2020-05-14,ANCASH,5,2020-11-23
2020-05-14,AYACUCHO,1,2020-11-23
2020-05-14,CAJAMARCA,1,2020-11-23
2020-05-14,CALLAO,21,2020-11-23
2020-05-14,ICA,5,2020-11-23
2020-05-14,LA LIBERTAD,8,2020-11-23
2020-05-14,LAMBAYEQUE,26,2020-11-23
2020-05-14,LIMA,133,2020-11-23
2020-05-14,LORETO,8,2020-11-23
2020-05-14,PIURA,18,2020-11-23
2020-05-14,SAN MARTIN,1,2020-11-23
2020-05-14,TUMBES,3,2020-11-23
2020-05-14,UCAYALI,3,2020-11-23
2020-05-15,AMAZONAS,1,2020-11-23
2020-05-15,ANCASH,5,2020-11-23
2020-05-15,AYACUCHO,1,2020-11-23
2020-05-15,CALLAO,21,2020-11-23
2020-05-15,CUSCO,2,2020-11-23
2020-05-15,HUANUCO,1,2020-11-23
2020-05-15,ICA,6,2020-11-23
2020-05-15,JUNIN,1,2020-11-23
2020-05-15,LA LIBERTAD,2,2020-11-23
2020-05-15,LAMBAYEQUE,22,2020-11-23
2020-05-15,LIMA,102,2020-11-23
2020-05-15,LORETO,7,2020-11-23
2020-05-15,MADRE DE DIOS,1,2020-11-23
2020-05-15,MOQUEGUA,1,2020-11-23
2020-05-15,PIURA,20,2020-11-23
2020-05-15,SAN MARTIN,2,2020-11-23
2020-05-15,TUMBES,2,2020-11-23
2020-05-15,UCAYALI,2,2020-11-23
2020-05-16,AMAZONAS,2,2020-11-23
2020-05-16,ANCASH,12,2020-11-23
2020-05-16,AREQUIPA,1,2020-11-23
2020-05-16,AYACUCHO,1,2020-11-23
2020-05-16,CAJAMARCA,3,2020-11-23
2020-05-16,CALLAO,23,2020-11-23
2020-05-16,HUANUCO,1,2020-11-23
2020-05-16,ICA,6,2020-11-23
2020-05-16,JUNIN,1,2020-11-23
2020-05-16,LA LIBERTAD,5,2020-11-23
2020-05-16,LAMBAYEQUE,14,2020-11-23
2020-05-16,LIMA,102,2020-11-23
2020-05-16,LORETO,16,2020-11-23
2020-05-16,PIURA,14,2020-11-23
2020-05-16,PUNO,1,2020-11-23
2020-05-16,SAN MARTIN,3,2020-11-23
2020-05-16,TUMBES,1,2020-11-23
2020-05-16,UCAYALI,4,2020-11-23
2020-05-17,AMAZONAS,1,2020-11-23
2020-05-17,ANCASH,12,2020-11-23
2020-05-17,AYACUCHO,1,2020-11-23
2020-05-17,CALLAO,27,2020-11-23
2020-05-17,HUANUCO,2,2020-11-23
2020-05-17,ICA,4,2020-11-23
2020-05-17,JUNIN,5,2020-11-23
2020-05-17,LA LIBERTAD,2,2020-11-23
2020-05-17,LAMBAYEQUE,18,2020-11-23
2020-05-17,LIMA,111,2020-11-23
2020-05-17,LORETO,15,2020-11-23
2020-05-17,PASCO,1,2020-11-23
2020-05-17,PIURA,12,2020-11-23
2020-05-17,SAN MARTIN,1,2020-11-23
2020-05-17,TUMBES,1,2020-11-23
2020-05-17,UCAYALI,3,2020-11-23
2020-05-18,AMAZONAS,1,2020-11-23
2020-05-18,ANCASH,12,2020-11-23
2020-05-18,AREQUIPA,4,2020-11-23
2020-05-18,AYACUCHO,1,2020-11-23
2020-05-18,CAJAMARCA,2,2020-11-23
2020-05-18,CALLAO,24,2020-11-23
2020-05-18,ICA,11,2020-11-23
2020-05-18,JUNIN,3,2020-11-23
2020-05-18,LA LIBERTAD,6,2020-11-23
2020-05-18,LAMBAYEQUE,20,2020-11-23
2020-05-18,LIMA,132,2020-11-23
2020-05-18,LORETO,20,2020-11-23
2020-05-18,MOQUEGUA,1,2020-11-23
2020-05-18,PIURA,19,2020-11-23
2020-05-18,PUNO,1,2020-11-23
2020-05-18,SAN MARTIN,4,2020-11-23
2020-05-18,TACNA,3,2020-11-23
2020-05-18,TUMBES,3,2020-11-23
2020-05-18,UCAYALI,4,2020-11-23
2020-05-19,AMAZONAS,1,2020-11-23
2020-05-19,ANCASH,7,2020-11-23
2020-05-19,AREQUIPA,2,2020-11-23
2020-05-19,AYACUCHO,2,2020-11-23
2020-05-19,CAJAMARCA,2,2020-11-23
2020-05-19,CALLAO,20,2020-11-23
2020-05-19,CUSCO,1,2020-11-23
2020-05-19,HUANUCO,1,2020-11-23
2020-05-19,ICA,12,2020-11-23
2020-05-19,JUNIN,1,2020-11-23
2020-05-19,LA LIBERTAD,12,2020-11-23
2020-05-19,LAMBAYEQUE,12,2020-11-23
2020-05-19,LIMA,115,2020-11-23
2020-05-19,LORETO,15,2020-11-23
2020-05-19,PIURA,15,2020-11-23
2020-05-19,SAN MARTIN,1,2020-11-23
2020-05-19,TUMBES,2,2020-11-23
2020-05-19,UCAYALI,3,2020-11-23
2020-05-20,AMAZONAS,1,2020-11-23
2020-05-20,ANCASH,3,2020-11-23
2020-05-20,AREQUIPA,1,2020-11-23
2020-05-20,AYACUCHO,2,2020-11-23
2020-05-20,CALLAO,32,2020-11-23
2020-05-20,HUANUCO,2,2020-11-23
2020-05-20,ICA,12,2020-11-23
2020-05-20,JUNIN,3,2020-11-23
2020-05-20,LA LIBERTAD,10,2020-11-23
2020-05-20,LAMBAYEQUE,16,2020-11-23
2020-05-20,LIMA,149,2020-11-23
2020-05-20,LORETO,7,2020-11-23
2020-05-20,MADRE DE DIOS,3,2020-11-23
2020-05-20,PASCO,2,2020-11-23
2020-05-20,PIURA,20,2020-11-23
2020-05-20,TUMBES,5,2020-11-23
2020-05-20,UCAYALI,2,2020-11-23
2020-05-21,AMAZONAS,1,2020-11-23
2020-05-21,ANCASH,10,2020-11-23
2020-05-21,AREQUIPA,1,2020-11-23
2020-05-21,CALLAO,32,2020-11-23
2020-05-21,HUANUCO,3,2020-11-23
2020-05-21,ICA,7,2020-11-23
2020-05-21,JUNIN,3,2020-11-23
2020-05-21,LA LIBERTAD,5,2020-11-23
2020-05-21,LAMBAYEQUE,20,2020-11-23
2020-05-21,LIMA,108,2020-11-23
2020-05-21,LORETO,14,2020-11-23
2020-05-21,MADRE DE DIOS,1,2020-11-23
2020-05-21,MOQUEGUA,1,2020-11-23
2020-05-21,PASCO,1,2020-11-23
2020-05-21,PIURA,15,2020-11-23
2020-05-21,TUMBES,5,2020-11-23
2020-05-21,UCAYALI,4,2020-11-23
2020-05-22,ANCASH,4,2020-11-23
2020-05-22,AREQUIPA,2,2020-11-23
2020-05-22,CAJAMARCA,2,2020-11-23
2020-05-22,CALLAO,28,2020-11-23
2020-05-22,HUANUCO,2,2020-11-23
2020-05-22,ICA,15,2020-11-23
2020-05-22,JUNIN,2,2020-11-23
2020-05-22,LA LIBERTAD,9,2020-11-23
2020-05-22,LAMBAYEQUE,17,2020-11-23
2020-05-22,LIMA,116,2020-11-23
2020-05-22,LORETO,18,2020-11-23
2020-05-22,PASCO,1,2020-11-23
2020-05-22,PIURA,17,2020-11-23
2020-05-22,SAN MARTIN,2,2020-11-23
2020-05-22,TUMBES,5,2020-11-23
2020-05-22,UCAYALI,5,2020-11-23
2020-05-23,ANCASH,6,2020-11-23
2020-05-23,AREQUIPA,4,2020-11-23
2020-05-23,CALLAO,29,2020-11-23
2020-05-23,HUANUCO,1,2020-11-23
2020-05-23,ICA,3,2020-11-23
2020-05-23,JUNIN,1,2020-11-23
2020-05-23,LA LIBERTAD,17,2020-11-23
2020-05-23,LAMBAYEQUE,16,2020-11-23
2020-05-23,LIMA,108,2020-11-23
2020-05-23,LORETO,15,2020-11-23
2020-05-23,PIURA,19,2020-11-23
2020-05-23,SAN MARTIN,2,2020-11-23
2020-05-23,TUMBES,3,2020-11-23
2020-05-23,UCAYALI,6,2020-11-23
2020-05-24,ANCASH,14,2020-11-23
2020-05-24,APURIMAC,1,2020-11-23
2020-05-24,AREQUIPA,2,2020-11-23
2020-05-24,AYACUCHO,1,2020-11-23
2020-05-24,CALLAO,31,2020-11-23
2020-05-24,ICA,15,2020-11-23
2020-05-24,JUNIN,1,2020-11-23
2020-05-24,LA LIBERTAD,11,2020-11-23
2020-05-24,LAMBAYEQUE,17,2020-11-23
2020-05-24,LIMA,140,2020-11-23
2020-05-24,LORETO,9,2020-11-23
2020-05-24,MADRE DE DIOS,1,2020-11-23
2020-05-24,PIURA,23,2020-11-23
2020-05-24,SAN MARTIN,3,2020-11-23
2020-05-24,TACNA,2,2020-11-23
2020-05-24,TUMBES,8,2020-11-23
2020-05-24,UCAYALI,1,2020-11-23
2020-05-25,ANCASH,13,2020-11-23
2020-05-25,AYACUCHO,1,2020-11-23
2020-05-25,CAJAMARCA,1,2020-11-23
2020-05-25,CALLAO,12,2020-11-23
2020-05-25,HUANUCO,1,2020-11-23
2020-05-25,ICA,14,2020-11-23
2020-05-25,JUNIN,2,2020-11-23
2020-05-25,LA LIBERTAD,13,2020-11-23
2020-05-25,LAMBAYEQUE,12,2020-11-23
2020-05-25,LIMA,135,2020-11-23
2020-05-25,LORETO,17,2020-11-23
2020-05-25,MOQUEGUA,1,2020-11-23
2020-05-25,PIURA,18,2020-11-23
2020-05-25,TACNA,1,2020-11-23
2020-05-25,TUMBES,2,2020-11-23
2020-05-25,UCAYALI,1,2020-11-23
2020-05-26,ANCASH,12,2020-11-23
2020-05-26,AREQUIPA,1,2020-11-23
2020-05-26,CALLAO,23,2020-11-23
2020-05-26,HUANUCO,1,2020-11-23
2020-05-26,ICA,14,2020-11-23
2020-05-26,JUNIN,3,2020-11-23
2020-05-26,LA LIBERTAD,12,2020-11-23
2020-05-26,LAMBAYEQUE,15,2020-11-23
2020-05-26,LIMA,46,2020-11-23
2020-05-26,LORETO,10,2020-11-23
2020-05-26,PIURA,14,2020-11-23
2020-05-26,PUNO,1,2020-11-23
2020-05-26,SAN MARTIN,3,2020-11-23
2020-05-26,TUMBES,2,2020-11-23
2020-05-26,UCAYALI,4,2020-11-23
2020-05-27,AMAZONAS,1,2020-11-23
2020-05-27,ANCASH,14,2020-11-23
2020-05-27,AREQUIPA,3,2020-11-23
2020-05-27,AYACUCHO,1,2020-11-23
2020-05-27,CALLAO,20,2020-11-23
2020-05-27,HUANUCO,4,2020-11-23
2020-05-27,ICA,6,2020-11-23
2020-05-27,JUNIN,4,2020-11-23
2020-05-27,LA LIBERTAD,25,2020-11-23
2020-05-27,LAMBAYEQUE,18,2020-11-23
2020-05-27,LIMA,73,2020-11-23
2020-05-27,LORETO,9,2020-11-23
2020-05-27,PIURA,32,2020-11-23
2020-05-27,SAN MARTIN,3,2020-11-23
2020-05-27,TUMBES,1,2020-11-23
2020-05-27,UCAYALI,5,2020-11-23
2020-05-28,AMAZONAS,2,2020-11-23
2020-05-28,ANCASH,17,2020-11-23
2020-05-28,APURIMAC,1,2020-11-23
2020-05-28,AREQUIPA,2,2020-11-23
2020-05-28,CAJAMARCA,2,2020-11-23
2020-05-28,CALLAO,24,2020-11-23
2020-05-28,HUANUCO,2,2020-11-23
2020-05-28,ICA,13,2020-11-23
2020-05-28,JUNIN,1,2020-11-23
2020-05-28,LA LIBERTAD,15,2020-11-23
2020-05-28,LAMBAYEQUE,17,2020-11-23
2020-05-28,LIMA,81,2020-11-23
2020-05-28,LORETO,13,2020-11-23
2020-05-28,PIURA,19,2020-11-23
2020-05-28,PUNO,1,2020-11-23
2020-05-28,SAN MARTIN,2,2020-11-23
2020-05-28,TUMBES,7,2020-11-23
2020-05-28,UCAYALI,2,2020-11-23
2020-05-29,ANCASH,14,2020-11-23
2020-05-29,APURIMAC,2,2020-11-23
2020-05-29,AREQUIPA,6,2020-11-23
2020-05-29,AYACUCHO,2,2020-11-23
2020-05-29,CAJAMARCA,1,2020-11-23
2020-05-29,CALLAO,28,2020-11-23
2020-05-29,HUANUCO,2,2020-11-23
2020-05-29,ICA,18,2020-11-23
2020-05-29,JUNIN,3,2020-11-23
2020-05-29,LA LIBERTAD,21,2020-11-23
2020-05-29,LAMBAYEQUE,22,2020-11-23
2020-05-29,LIMA,87,2020-11-23
2020-05-29,LORETO,14,2020-11-23
2020-05-29,MOQUEGUA,1,2020-11-23
2020-05-29,PASCO,1,2020-11-23
2020-05-29,PIURA,20,2020-11-23
2020-05-29,TUMBES,4,2020-11-23
2020-05-29,UCAYALI,3,2020-11-23
2020-05-30,ANCASH,11,2020-11-23
2020-05-30,AREQUIPA,5,2020-11-23
2020-05-30,AYACUCHO,1,2020-11-23
2020-05-30,CAJAMARCA,2,2020-11-23
2020-05-30,CALLAO,22,2020-11-23
2020-05-30,HUANUCO,2,2020-11-23
2020-05-30,ICA,12,2020-11-23
2020-05-30,JUNIN,3,2020-11-23
2020-05-30,LA LIBERTAD,34,2020-11-23
2020-05-30,LAMBAYEQUE,14,2020-11-23
2020-05-30,LIMA,93,2020-11-23
2020-05-30,LORETO,10,2020-11-23
2020-05-30,PIURA,29,2020-11-23
2020-05-30,SAN MARTIN,3,2020-11-23
2020-05-30,TACNA,1,2020-11-23
2020-05-30,TUMBES,8,2020-11-23
2020-05-30,UCAYALI,3,2020-11-23
2020-05-31,ANCASH,16,2020-11-23
2020-05-31,AREQUIPA,5,2020-11-23
2020-05-31,AYACUCHO,2,2020-11-23
2020-05-31,CAJAMARCA,1,2020-11-23
2020-05-31,CALLAO,23,2020-11-23
2020-05-31,HUANUCO,1,2020-11-23
2020-05-31,ICA,16,2020-11-23
2020-05-31,JUNIN,2,2020-11-23
2020-05-31,LA LIBERTAD,23,2020-11-23
2020-05-31,LAMBAYEQUE,15,2020-11-23
2020-05-31,LIMA,83,2020-11-23
2020-05-31,LORETO,9,2020-11-23
2020-05-31,MADRE DE DIOS,1,2020-11-23
2020-05-31,PIURA,23,2020-11-23
2020-05-31,SAN MARTIN,5,2020-11-23
2020-05-31,TACNA,1,2020-11-23
2020-05-31,TUMBES,3,2020-11-23
2020-05-31,UCAYALI,1,2020-11-23
2020-06-01,AMAZONAS,2,2020-11-23
2020-06-01,ANCASH,14,2020-11-23
2020-06-01,AREQUIPA,1,2020-11-23
2020-06-01,AYACUCHO,2,2020-11-23
2020-06-01,CAJAMARCA,1,2020-11-23
2020-06-01,CALLAO,24,2020-11-23
2020-06-01,ICA,23,2020-11-23
2020-06-01,JUNIN,2,2020-11-23
2020-06-01,LA LIBERTAD,22,2020-11-23
2020-06-01,LAMBAYEQUE,14,2020-11-23
2020-06-01,LIMA,98,2020-11-23
2020-06-01,LORETO,17,2020-11-23
2020-06-01,PASCO,2,2020-11-23
2020-06-01,PIURA,21,2020-11-23
2020-06-01,SAN MARTIN,7,2020-11-23
2020-06-01,TUMBES,6,2020-11-23
2020-06-01,UCAYALI,4,2020-11-23
2020-06-02,AMAZONAS,2,2020-11-23
2020-06-02,ANCASH,18,2020-11-23
2020-06-02,AREQUIPA,1,2020-11-23
2020-06-02,CALLAO,24,2020-11-23
2020-06-02,HUANUCO,1,2020-11-23
2020-06-02,ICA,11,2020-11-23
2020-06-02,JUNIN,1,2020-11-23
2020-06-02,LA LIBERTAD,22,2020-11-23
2020-06-02,LAMBAYEQUE,8,2020-11-23
2020-06-02,LIMA,85,2020-11-23
2020-06-02,LORETO,6,2020-11-23
2020-06-02,PASCO,1,2020-11-23
2020-06-02,PIURA,25,2020-11-23
