fecha_fallecimiento,departamento,provincia,n,corte
2020-04-09,LAMBAYEQUE,CHICLAYO,4,2020-08-31
2020-04-09,LAMBAYEQUE,FERREÑAFE,3,2020-08-31
2020-04-09,LAMBAYEQUE,LAMBAYEQUE,2,2020-08-31
2020-04-09,LAMBAYEQUE,NA,1,2020-08-31
2020-04-09,LIMA,CAÑETE,2,2020-08-31
2020-04-09,LIMA,HUAROCHIRI,1,2020-08-31
2020-04-09,LIMA,HUAURA,1,2020-08-31
2020-04-09,LIMA,LIMA,27,2020-08-31
2020-04-09,LORETO,ALTO AMAZONAS,1,2020-08-31
2020-04-09,LORETO,MAYNAS,1,2020-08-31
2020-04-09,PIURA,PIURA,1,2020-08-31
2020-04-09,TUMBES,TUMBES,2,2020-08-31
2020-04-10,CALLAO,CALLAO,4,2020-08-31
2020-04-10,ICA,PISCO,1,2020-08-31
2020-04-10,LAMBAYEQUE,CHICLAYO,9,2020-08-31
2020-04-10,LAMBAYEQUE,FERREÑAFE,4,2020-08-31
2020-04-10,LAMBAYEQUE,LAMBAYEQUE,1,2020-08-31
2020-04-10,LAMBAYEQUE,PIURA,1,2020-08-31
2020-04-10,LIMA,HUAURA,1,2020-08-31
2020-04-10,LIMA,LIMA,23,2020-08-31
2020-04-10,LORETO,MAYNAS,2,2020-08-31
2020-04-10,PIURA,MORROPON,1,2020-08-31
2020-04-10,PIURA,PIURA,5,2020-08-31
2020-04-10,UCAYALI,CORONEL PORTILLO,1,2020-08-31
2020-04-11,CALLAO,CALLAO,3,2020-08-31
2020-04-11,ICA,ICA,1,2020-08-31
2020-04-11,ICA,PISCO,1,2020-08-31
2020-04-11,LAMBAYEQUE,CHICLAYO,6,2020-08-31
2020-04-11,LAMBAYEQUE,FERREÑAFE,2,2020-08-31
2020-04-11,LIMA,CAÑETE,1,2020-08-31
2020-04-11,LIMA,HUARAL,1,2020-08-31
2020-04-11,LIMA,LIMA,24,2020-08-31
2020-04-11,LIMA,NA,1,2020-08-31
2020-04-11,LORETO,MAYNAS,1,2020-08-31
2020-04-11,PIURA,PIURA,2,2020-08-31
2020-04-11,PIURA,TALARA,1,2020-08-31
2020-04-11,TUMBES,ZARUMILLA,1,2020-08-31
2020-04-12,ANCASH,CARHUAZ,1,2020-08-31
2020-04-12,ANCASH,SANTA,1,2020-08-31
2020-04-12,AREQUIPA,AREQUIPA,1,2020-08-31
2020-04-12,CALLAO,CALLAO,3,2020-08-31
2020-04-12,CALLAO,NA,1,2020-08-31
2020-04-12,ICA,CHINCHA,1,2020-08-31
2020-04-12,LA LIBERTAD,CHEPEN,1,2020-08-31
2020-04-12,LA LIBERTAD,TRUJILLO,2,2020-08-31
2020-04-12,LAMBAYEQUE,CHICLAYO,3,2020-08-31
2020-04-12,LAMBAYEQUE,FERREÑAFE,3,2020-08-31
2020-04-12,LAMBAYEQUE,LAMBAYEQUE,1,2020-08-31
2020-04-12,LAMBAYEQUE,NA,1,2020-08-31
2020-04-12,LIMA,LIMA,40,2020-08-31
2020-04-12,LORETO,MAYNAS,2,2020-08-31
2020-04-12,LORETO,REQUENA,1,2020-08-31
2020-04-12,PIURA,PIURA,3,2020-08-31
2020-04-12,PIURA,SULLANA,1,2020-08-31
2020-04-12,TUMBES,TUMBES,1,2020-08-31
2020-04-13,ANCASH,SANTA,2,2020-08-31
2020-04-13,ANCASH,SIHUAS,1,2020-08-31
2020-04-13,AREQUIPA,AREQUIPA,2,2020-08-31
2020-04-13,CAJAMARCA,JAEN,1,2020-08-31
2020-04-13,CAJAMARCA,SANTA CRUZ,1,2020-08-31
2020-04-13,CALLAO,CALLAO,3,2020-08-31
2020-04-13,CALLAO,NA,2,2020-08-31
2020-04-13,ICA,CHINCHA,1,2020-08-31
2020-04-13,ICA,PALPA,1,2020-08-31
2020-04-13,ICA,PISCO,1,2020-08-31
2020-04-13,JUNIN,YAULI,1,2020-08-31
2020-04-13,LA LIBERTAD,ASCOPE,1,2020-08-31
2020-04-13,LAMBAYEQUE,FERREÑAFE,2,2020-08-31
2020-04-13,LAMBAYEQUE,LAMBAYEQUE,2,2020-08-31
2020-04-13,LAMBAYEQUE,NA,1,2020-08-31
2020-04-13,LIMA,HUAURA,1,2020-08-31
2020-04-13,LIMA,LIMA,34,2020-08-31
2020-04-13,LIMA,NA,1,2020-08-31
2020-04-13,PIURA,PIURA,5,2020-08-31
2020-04-13,PIURA,SULLANA,1,2020-08-31
2020-04-13,TUMBES,ZARUMILLA,2,2020-08-31
2020-04-14,ANCASH,SANTA,3,2020-08-31
2020-04-14,CALLAO,CALLAO,5,2020-08-31
2020-04-14,CALLAO,NA,1,2020-08-31
2020-04-14,ICA,ICA,1,2020-08-31
2020-04-14,ICA,NAZCA,1,2020-08-31
2020-04-14,JUNIN,HUANCAYO,2,2020-08-31
2020-04-14,LA LIBERTAD,CHEPEN,1,2020-08-31
2020-04-14,LA LIBERTAD,TRUJILLO,2,2020-08-31
2020-04-14,LAMBAYEQUE,CHICLAYO,4,2020-08-31
2020-04-14,LAMBAYEQUE,FERREÑAFE,4,2020-08-31
2020-04-14,LAMBAYEQUE,LAMBAYEQUE,1,2020-08-31
2020-04-14,LAMBAYEQUE,NA,2,2020-08-31
2020-04-14,LIMA,LIMA,47,2020-08-31
2020-04-14,LIMA,NA,2,2020-08-31
2020-04-14,LORETO,MAYNAS,4,2020-08-31
2020-04-14,LORETO,NA,1,2020-08-31
2020-04-14,PIURA,MORROPON,1,2020-08-31
2020-04-14,PIURA,PIURA,4,2020-08-31
2020-04-14,PIURA,SULLANA,1,2020-08-31
2020-04-15,ANCASH,SANTA,3,2020-08-31
2020-04-15,AREQUIPA,AREQUIPA,1,2020-08-31
2020-04-15,CALLAO,CALLAO,3,2020-08-31
2020-04-15,ICA,ICA,1,2020-08-31
2020-04-15,LA LIBERTAD,TRUJILLO,3,2020-08-31
2020-04-15,LAMBAYEQUE,CHICLAYO,8,2020-08-31
2020-04-15,LAMBAYEQUE,FERREÑAFE,1,2020-08-31
2020-04-15,LAMBAYEQUE,LAMBAYEQUE,3,2020-08-31
2020-04-15,LAMBAYEQUE,NA,2,2020-08-31
2020-04-15,LIMA,CAÑETE,2,2020-08-31
2020-04-15,LIMA,LIMA,52,2020-08-31
2020-04-15,LIMA,NA,2,2020-08-31
2020-04-15,LORETO,MAYNAS,3,2020-08-31
2020-04-15,PIURA,MORROPON,1,2020-08-31
2020-04-15,PIURA,PIURA,5,2020-08-31
2020-04-15,UCAYALI,CORONEL PORTILLO,2,2020-08-31
2020-04-16,ANCASH,SANTA,3,2020-08-31
2020-04-16,AREQUIPA,AREQUIPA,1,2020-08-31
2020-04-16,CAJAMARCA,CHOTA,1,2020-08-31
2020-04-16,CALLAO,CALLAO,7,2020-08-31
2020-04-16,CALLAO,NA,1,2020-08-31
2020-04-16,ICA,CHINCHA,1,2020-08-31
2020-04-16,LAMBAYEQUE,CHICLAYO,7,2020-08-31
2020-04-16,LAMBAYEQUE,FERREÑAFE,3,2020-08-31
2020-04-16,LAMBAYEQUE,NA,3,2020-08-31
2020-04-16,LIMA,BARRANCA,1,2020-08-31
2020-04-16,LIMA,CAÑETE,2,2020-08-31
2020-04-16,LIMA,LIMA,59,2020-08-31
2020-04-16,LORETO,MAYNAS,2,2020-08-31
2020-04-16,PIURA,AYABACA,1,2020-08-31
2020-04-16,PIURA,PIURA,6,2020-08-31
2020-04-16,UCAYALI,CORONEL PORTILLO,1,2020-08-31
2020-04-17,ANCASH,SANTA,1,2020-08-31
2020-04-17,CALLAO,CALLAO,4,2020-08-31
2020-04-17,CALLAO,NA,2,2020-08-31
2020-04-17,ICA,CHINCHA,1,2020-08-31
2020-04-17,ICA,PISCO,1,2020-08-31
2020-04-17,LA LIBERTAD,TRUJILLO,1,2020-08-31
2020-04-17,LAMBAYEQUE,CHICLAYO,10,2020-08-31
2020-04-17,LAMBAYEQUE,FERREÑAFE,4,2020-08-31
2020-04-17,LAMBAYEQUE,LAMBAYEQUE,2,2020-08-31
2020-04-17,LAMBAYEQUE,NA,3,2020-08-31
2020-04-17,LIMA,CAÑETE,1,2020-08-31
2020-04-17,LIMA,HUARAL,1,2020-08-31
2020-04-17,LIMA,LIMA,50,2020-08-31
2020-04-17,LIMA,NA,5,2020-08-31
2020-04-17,LORETO,MAYNAS,3,2020-08-31
2020-04-17,LORETO,NA,1,2020-08-31
2020-04-17,PASCO,DANIEL ALCIDES CARRION,1,2020-08-31
2020-04-17,PIURA,PIURA,5,2020-08-31
2020-04-17,PIURA,SULLANA,1,2020-08-31
2020-04-17,TUMBES,TUMBES,1,2020-08-31
2020-04-18,ANCASH,SANTA,5,2020-08-31
2020-04-18,CALLAO,CALLAO,7,2020-08-31
2020-04-18,CALLAO,NA,1,2020-08-31
2020-04-18,ICA,CHINCHA,1,2020-08-31
2020-04-18,JUNIN,HUANCAYO,2,2020-08-31
2020-04-18,LA LIBERTAD,TRUJILLO,1,2020-08-31
2020-04-18,LAMBAYEQUE,CHICLAYO,9,2020-08-31
2020-04-18,LAMBAYEQUE,FERREÑAFE,3,2020-08-31
2020-04-18,LAMBAYEQUE,LAMBAYEQUE,1,2020-08-31
2020-04-18,LAMBAYEQUE,NA,2,2020-08-31
2020-04-18,LIMA,HUAURA,2,2020-08-31
2020-04-18,LIMA,LIMA,53,2020-08-31
2020-04-18,LIMA,OYON,1,2020-08-31
2020-04-18,LIMA,NA,3,2020-08-31
2020-04-18,LORETO,ALTO AMAZONAS,1,2020-08-31
2020-04-18,LORETO,MAYNAS,3,2020-08-31
2020-04-18,LORETO,NA,1,2020-08-31
2020-04-18,PIURA,MORROPON,1,2020-08-31
2020-04-18,PIURA,PAITA,1,2020-08-31
2020-04-18,PIURA,PIURA,3,2020-08-31
2020-04-18,PIURA,SULLANA,1,2020-08-31
2020-04-18,TUMBES,TUMBES,1,2020-08-31
2020-04-18,UCAYALI,CORONEL PORTILLO,2,2020-08-31
2020-04-19,ANCASH,SANTA,8,2020-08-31
2020-04-19,AREQUIPA,AREQUIPA,2,2020-08-31
2020-04-19,AREQUIPA,CAMANA,1,2020-08-31
2020-04-19,CALLAO,CALLAO,2,2020-08-31
2020-04-19,CALLAO,NA,1,2020-08-31
2020-04-19,ICA,PALPA,1,2020-08-31
2020-04-19,ICA,PISCO,1,2020-08-31
2020-04-19,JUNIN,CHUPACA,1,2020-08-31
2020-04-19,LA LIBERTAD,CHEPEN,1,2020-08-31
2020-04-19,LA LIBERTAD,TRUJILLO,2,2020-08-31
2020-04-19,LAMBAYEQUE,CHICLAYO,4,2020-08-31
2020-04-19,LAMBAYEQUE,FERREÑAFE,1,2020-08-31
2020-04-19,LAMBAYEQUE,NA,3,2020-08-31
2020-04-19,LIMA,CAÑETE,2,2020-08-31
2020-04-19,LIMA,HUARAL,1,2020-08-31
2020-04-19,LIMA,LIMA,65,2020-08-31
2020-04-19,LIMA,NA,3,2020-08-31
2020-04-19,PIURA,MORROPON,1,2020-08-31
2020-04-19,PIURA,PAITA,1,2020-08-31
2020-04-19,PIURA,PIURA,5,2020-08-31
2020-04-19,PIURA,SULLANA,1,2020-08-31
2020-04-19,SAN MARTIN,MOYOBAMBA,1,2020-08-31
2020-04-19,TUMBES,TUMBES,1,2020-08-31
2020-04-19,TUMBES,ZARUMILLA,1,2020-08-31
2020-04-19,UCAYALI,CORONEL PORTILLO,3,2020-08-31
2020-04-19,UCAYALI,NA,1,2020-08-31
2020-04-20,ANCASH,CASMA,1,2020-08-31
2020-04-20,ANCASH,SANTA,3,2020-08-31
2020-04-20,AREQUIPA,ISLAY,1,2020-08-31
2020-04-20,CAJAMARCA,CAJABAMBA,1,2020-08-31
2020-04-20,CALLAO,CALLAO,4,2020-08-31
2020-04-20,CALLAO,LIMA,1,2020-08-31
2020-04-20,CALLAO,NA,3,2020-08-31
2020-04-20,HUANCAVELICA,ACOBAMBA,1,2020-08-31
2020-04-20,ICA,PALPA,1,2020-08-31
2020-04-20,LA LIBERTAD,TRUJILLO,2,2020-08-31
2020-04-20,LAMBAYEQUE,CHICLAYO,6,2020-08-31
2020-04-20,LAMBAYEQUE,FERREÑAFE,2,2020-08-31
2020-04-20,LAMBAYEQUE,LAMBAYEQUE,1,2020-08-31
2020-04-20,LAMBAYEQUE,NA,2,2020-08-31
2020-04-20,LIMA,CAÑETE,1,2020-08-31
2020-04-20,LIMA,HUAURA,2,2020-08-31
2020-04-20,LIMA,LIMA,71,2020-08-31
2020-04-20,LIMA,NA,1,2020-08-31
2020-04-20,PIURA,PIURA,5,2020-08-31
2020-04-20,PIURA,SULLANA,1,2020-08-31
2020-04-20,PIURA,TALARA,1,2020-08-31
2020-04-20,PUNO,SAN ROMAN,1,2020-08-31
2020-04-20,SAN MARTIN,RIOJA,1,2020-08-31
2020-04-20,TUMBES,ZARUMILLA,1,2020-08-31
2020-04-20,UCAYALI,CORONEL PORTILLO,2,2020-08-31
2020-04-21,ANCASH,SANTA,1,2020-08-31
2020-04-21,CALLAO,CALLAO,9,2020-08-31
2020-04-21,CALLAO,NA,3,2020-08-31
2020-04-21,ICA,CHINCHA,1,2020-08-31
2020-04-21,ICA,ICA,1,2020-08-31
2020-04-21,LAMBAYEQUE,CHICLAYO,4,2020-08-31
2020-04-21,LAMBAYEQUE,LAMBAYEQUE,2,2020-08-31
2020-04-21,LAMBAYEQUE,NA,4,2020-08-31
2020-04-21,LIMA,CAÑETE,2,2020-08-31
2020-04-21,LIMA,HUARAL,1,2020-08-31
2020-04-21,LIMA,HUAURA,1,2020-08-31
2020-04-21,LIMA,LIMA,64,2020-08-31
2020-04-21,LIMA,NA,4,2020-08-31
2020-04-21,LORETO,MAYNAS,2,2020-08-31
2020-04-21,PIURA,PIURA,8,2020-08-31
2020-04-21,PIURA,SULLANA,1,2020-08-31
2020-04-21,SAN MARTIN,TOCACHE,1,2020-08-31
2020-04-21,TUMBES,CONTRALMIRANTE VILLAR,1,2020-08-31
2020-04-21,TUMBES,ZARUMILLA,1,2020-08-31
2020-04-21,UCAYALI,CORONEL PORTILLO,3,2020-08-31
2020-04-22,ANCASH,SANTA,1,2020-08-31
2020-04-22,CALLAO,CALLAO,7,2020-08-31
2020-04-22,CALLAO,NA,1,2020-08-31
2020-04-22,CUSCO,LA CONVENCION,1,2020-08-31
2020-04-22,ICA,CHINCHA,3,2020-08-31
2020-04-22,ICA,NAZCA,1,2020-08-31
2020-04-22,ICA,PALPA,1,2020-08-31
2020-04-22,JUNIN,JAUJA,1,2020-08-31
2020-04-22,LA LIBERTAD,TRUJILLO,2,2020-08-31
2020-04-22,LAMBAYEQUE,CHICLAYO,8,2020-08-31
2020-04-22,LAMBAYEQUE,FERREÑAFE,4,2020-08-31
2020-04-22,LAMBAYEQUE,LAMBAYEQUE,1,2020-08-31
2020-04-22,LAMBAYEQUE,NA,3,2020-08-31
2020-04-22,LIMA,CAÑETE,1,2020-08-31
2020-04-22,LIMA,HUARAL,1,2020-08-31
2020-04-22,LIMA,LIMA,72,2020-08-31
2020-04-22,LIMA,NA,4,2020-08-31
2020-04-22,LORETO,MARISCAL RAMON CASTILLA,1,2020-08-31
2020-04-22,LORETO,MAYNAS,7,2020-08-31
2020-04-22,LORETO,NA,2,2020-08-31
2020-04-22,PIURA,MORROPON,1,2020-08-31
2020-04-22,PIURA,PIURA,3,2020-08-31
2020-04-22,TUMBES,TUMBES,2,2020-08-31
2020-04-22,TUMBES,ZARUMILLA,1,2020-08-31
2020-04-22,UCAYALI,CORONEL PORTILLO,5,2020-08-31
2020-04-22,UCAYALI,NA,3,2020-08-31
2020-04-23,ANCASH,CASMA,2,2020-08-31
2020-04-23,ANCASH,SANTA,5,2020-08-31
2020-04-23,ANCASH,NA,1,2020-08-31
2020-04-23,AREQUIPA,AREQUIPA,1,2020-08-31
2020-04-23,CALLAO,CALLAO,9,2020-08-31
2020-04-23,CALLAO,NA,3,2020-08-31
2020-04-23,CUSCO,CUSCO,1,2020-08-31
2020-04-23,ICA,CHINCHA,2,2020-08-31
2020-04-23,ICA,ICA,2,2020-08-31
2020-04-23,ICA,NA,1,2020-08-31
2020-04-23,JUNIN,HUANCAYO,1,2020-08-31
2020-04-23,LA LIBERTAD,TRUJILLO,4,2020-08-31
2020-04-23,LAMBAYEQUE,CHICLAYO,15,2020-08-31
2020-04-23,LAMBAYEQUE,FERREÑAFE,3,2020-08-31
2020-04-23,LAMBAYEQUE,LAMBAYEQUE,2,2020-08-31
2020-04-23,LAMBAYEQUE,NA,2,2020-08-31
2020-04-23,LIMA,CAÑETE,3,2020-08-31
2020-04-23,LIMA,HUARAL,2,2020-08-31
2020-04-23,LIMA,HUAURA,2,2020-08-31
2020-04-23,LIMA,LIMA,49,2020-08-31
2020-04-23,LORETO,MAYNAS,11,2020-08-31
2020-04-23,LORETO,NA,4,2020-08-31
2020-04-23,PIURA,PIURA,7,2020-08-31
2020-04-23,TACNA,TACNA,1,2020-08-31
2020-04-23,TUMBES,CONTRALMIRANTE VILLAR,1,2020-08-31
2020-04-23,UCAYALI,CORONEL PORTILLO,3,2020-08-31
2020-04-24,ANCASH,CASMA,1,2020-08-31
2020-04-24,ANCASH,HUARAZ,1,2020-08-31
2020-04-24,ANCASH,SANTA,4,2020-08-31
2020-04-24,ANCASH,NA,1,2020-08-31
2020-04-24,CALLAO,CALLAO,15,2020-08-31
2020-04-24,CALLAO,LIMA,1,2020-08-31
2020-04-24,CALLAO,MORROPON,1,2020-08-31
2020-04-24,ICA,PISCO,2,2020-08-31
2020-04-24,LA LIBERTAD,CHEPEN,1,2020-08-31
2020-04-24,LAMBAYEQUE,CHICLAYO,12,2020-08-31
2020-04-24,LAMBAYEQUE,FERREÑAFE,2,2020-08-31
2020-04-24,LAMBAYEQUE,NA,6,2020-08-31
2020-04-24,LIMA,LIMA,64,2020-08-31
2020-04-24,LIMA,NA,4,2020-08-31
2020-04-24,LORETO,MAYNAS,10,2020-08-31
2020-04-24,LORETO,NA,3,2020-08-31
2020-04-24,PIURA,MORROPON,2,2020-08-31
2020-04-24,PIURA,PAITA,1,2020-08-31
2020-04-24,PIURA,PIURA,8,2020-08-31
2020-04-24,PIURA,SULLANA,1,2020-08-31
2020-04-24,TUMBES,CONTRALMIRANTE VILLAR,1,2020-08-31
2020-04-24,TUMBES,TUMBES,1,2020-08-31
2020-04-24,TUMBES,ZARUMILLA,1,2020-08-31
2020-04-24,UCAYALI,CORONEL PORTILLO,2,2020-08-31
2020-04-24,UCAYALI,NA,2,2020-08-31
2020-04-25,ANCASH,SANTA,4,2020-08-31
2020-04-25,AREQUIPA,AREQUIPA,2,2020-08-31
2020-04-25,CAJAMARCA,JAEN,1,2020-08-31
2020-04-25,CALLAO,CALLAO,4,2020-08-31
2020-04-25,CALLAO,NA,2,2020-08-31
2020-04-25,ICA,CHINCHA,3,2020-08-31
2020-04-25,ICA,NAZCA,1,2020-08-31
2020-04-25,ICA,PALPA,1,2020-08-31
2020-04-25,JUNIN,JAUJA,1,2020-08-31
2020-04-25,LAMBAYEQUE,CHICLAYO,18,2020-08-31
2020-04-25,LAMBAYEQUE,FERREÑAFE,3,2020-08-31
2020-04-25,LAMBAYEQUE,LAMBAYEQUE,1,2020-08-31
2020-04-25,LAMBAYEQUE,NA,3,2020-08-31
2020-04-25,LIMA,CAÑETE,2,2020-08-31
2020-04-25,LIMA,HUARAL,1,2020-08-31
2020-04-25,LIMA,LIMA,59,2020-08-31
2020-04-25,LORETO,MAYNAS,12,2020-08-31
2020-04-25,LORETO,NA,5,2020-08-31
2020-04-25,MADRE DE DIOS,TAMBOPATA,1,2020-08-31
2020-04-25,PIURA,PIURA,6,2020-08-31
2020-04-25,PIURA,TALARA,1,2020-08-31
2020-04-25,TUMBES,TUMBES,1,2020-08-31
2020-04-25,TUMBES,ZARUMILLA,1,2020-08-31
2020-04-25,UCAYALI,CORONEL PORTILLO,4,2020-08-31
2020-04-25,UCAYALI,NA,3,2020-08-31
2020-04-26,ANCASH,SANTA,5,2020-08-31
2020-04-26,CALLAO,CALLAO,10,2020-08-31
2020-04-26,CALLAO,NA,2,2020-08-31
2020-04-26,CUSCO,PARURO,1,2020-08-31
2020-04-26,ICA,CHINCHA,1,2020-08-31
2020-04-26,ICA,PISCO,2,2020-08-31
2020-04-26,JUNIN,CHUPACA,1,2020-08-31
2020-04-26,JUNIN,YAULI,1,2020-08-31
2020-04-26,LA LIBERTAD,TRUJILLO,7,2020-08-31
2020-04-26,LAMBAYEQUE,CHICLAYO,8,2020-08-31
2020-04-26,LAMBAYEQUE,LAMBAYEQUE,5,2020-08-31
2020-04-26,LAMBAYEQUE,NA,5,2020-08-31
2020-04-26,LIMA,CAÑETE,2,2020-08-31
2020-04-26,LIMA,HUARAL,1,2020-08-31
2020-04-26,LIMA,LIMA,74,2020-08-31
2020-04-26,LIMA,OYON,1,2020-08-31
2020-04-26,LORETO,MAYNAS,8,2020-08-31
2020-04-26,LORETO,NA,8,2020-08-31
2020-04-26,PIURA,MORROPON,1,2020-08-31
2020-04-26,PIURA,PAITA,1,2020-08-31
2020-04-26,PIURA,PIURA,10,2020-08-31
2020-04-26,PIURA,SULLANA,1,2020-08-31
2020-04-26,TUMBES,TUMBES,1,2020-08-31
2020-04-26,UCAYALI,CORONEL PORTILLO,6,2020-08-31
2020-04-27,ANCASH,SANTA,13,2020-08-31
2020-04-27,ANCASH,NA,1,2020-08-31
2020-04-27,CAJAMARCA,CUTERVO,1,2020-08-31
2020-04-27,CAJAMARCA,JAEN,1,2020-08-31
2020-04-27,CALLAO,CALLAO,7,2020-08-31
2020-04-27,CALLAO,NA,2,2020-08-31
2020-04-27,ICA,CHINCHA,2,2020-08-31
2020-04-27,ICA,ICA,1,2020-08-31
2020-04-27,JUNIN,HUANCAYO,1,2020-08-31
2020-04-27,LA LIBERTAD,CHEPEN,1,2020-08-31
2020-04-27,LA LIBERTAD,TRUJILLO,2,2020-08-31
2020-04-27,LAMBAYEQUE,CHICLAYO,14,2020-08-31
2020-04-27,LAMBAYEQUE,FERREÑAFE,2,2020-08-31
2020-04-27,LAMBAYEQUE,LAMBAYEQUE,2,2020-08-31
2020-04-27,LAMBAYEQUE,NA,7,2020-08-31
2020-04-27,LIMA,CAÑETE,2,2020-08-31
2020-04-27,LIMA,HUARAL,1,2020-08-31
2020-04-27,LIMA,HUAURA,1,2020-08-31
2020-04-27,LIMA,LIMA,77,2020-08-31
2020-04-27,LIMA,NA,1,2020-08-31
2020-04-27,LORETO,MAYNAS,7,2020-08-31
2020-04-27,LORETO,NA,6,2020-08-31
2020-04-27,PIURA,MORROPON,1,2020-08-31
2020-04-27,PIURA,PIURA,10,2020-08-31
2020-04-27,PIURA,SULLANA,1,2020-08-31
2020-04-27,PIURA,NA,1,2020-08-31
2020-04-27,SAN MARTIN,SAN MARTIN,1,2020-08-31
2020-04-27,UCAYALI,CORONEL PORTILLO,1,2020-08-31
2020-04-28,ANCASH,CASMA,1,2020-08-31
2020-04-28,ANCASH,SANTA,1,2020-08-31
2020-04-28,CALLAO,CALLAO,6,2020-08-31
2020-04-28,CALLAO,NA,2,2020-08-31
2020-04-28,ICA,CHINCHA,3,2020-08-31
2020-04-28,ICA,ICA,1,2020-08-31
2020-04-28,ICA,PALPA,1,2020-08-31
2020-04-28,LA LIBERTAD,ASCOPE,1,2020-08-31
2020-04-28,LA LIBERTAD,CHEPEN,3,2020-08-31
2020-04-28,LA LIBERTAD,TRUJILLO,3,2020-08-31
2020-04-28,LAMBAYEQUE,CHICLAYO,17,2020-08-31
2020-04-28,LAMBAYEQUE,LAMBAYEQUE,1,2020-08-31
2020-04-28,LAMBAYEQUE,NA,8,2020-08-31
2020-04-28,LIMA,CAÑETE,1,2020-08-31
2020-04-28,LIMA,HUARAL,1,2020-08-31
2020-04-28,LIMA,LIMA,76,2020-08-31
2020-04-28,LIMA,NA,3,2020-08-31
2020-04-28,LORETO,MAYNAS,17,2020-08-31
2020-04-28,LORETO,REQUENA,1,2020-08-31
2020-04-28,LORETO,NA,9,2020-08-31
2020-04-28,MOQUEGUA,MARISCAL NIETO,1,2020-08-31
2020-04-28,PIURA,PAITA,1,2020-08-31
2020-04-28,PIURA,PIURA,10,2020-08-31
2020-04-28,PIURA,SECHURA,1,2020-08-31
2020-04-28,PIURA,SULLANA,1,2020-08-31
2020-04-28,PIURA,TALARA,1,2020-08-31
2020-04-28,UCAYALI,CORONEL PORTILLO,3,2020-08-31
2020-04-29,ANCASH,SANTA,3,2020-08-31
2020-04-29,ANCASH,NA,1,2020-08-31
2020-04-29,CAJAMARCA,HUALGAYOC,1,2020-08-31
2020-04-29,CAJAMARCA,SANTA CRUZ,1,2020-08-31
2020-04-29,CALLAO,CALLAO,12,2020-08-31
2020-04-29,CALLAO,NA,3,2020-08-31
2020-04-29,ICA,CHINCHA,2,2020-08-31
2020-04-29,ICA,NAZCA,1,2020-08-31
2020-04-29,LA LIBERTAD,ASCOPE,1,2020-08-31
2020-04-29,LA LIBERTAD,CHEPEN,1,2020-08-31
2020-04-29,LA LIBERTAD,PACASMAYO,1,2020-08-31
2020-04-29,LAMBAYEQUE,CHICLAYO,14,2020-08-31
2020-04-29,LAMBAYEQUE,FERREÑAFE,1,2020-08-31
2020-04-29,LAMBAYEQUE,LAMBAYEQUE,1,2020-08-31
2020-04-29,LAMBAYEQUE,NA,5,2020-08-31
2020-04-29,LIMA,CANETE,1,2020-08-31
2020-04-29,LIMA,HUARAL,1,2020-08-31
2020-04-29,LIMA,HUAROCHIRI,1,2020-08-31
2020-04-29,LIMA,LIMA,60,2020-08-31
2020-04-29,LIMA,NA,1,2020-08-31
2020-04-29,LORETO,MAYNAS,13,2020-08-31
2020-04-29,LORETO,NA,14,2020-08-31
2020-04-29,PIURA,MORROPON,1,2020-08-31
2020-04-29,PIURA,PAITA,2,2020-08-31
2020-04-29,PIURA,PIURA,12,2020-08-31
2020-04-29,PIURA,SULLANA,3,2020-08-31
2020-04-29,PIURA,TALARA,1,2020-08-31
2020-04-29,PUNO,SAN ROMAN,1,2020-08-31
2020-04-29,SAN MARTIN,SAN MARTIN,1,2020-08-31
2020-04-29,UCAYALI,NA,2,2020-08-31
2020-04-30,ANCASH,HUARAZ,2,2020-08-31
2020-04-30,ANCASH,HUARMEY,2,2020-08-31
2020-04-30,ANCASH,SANTA,3,2020-08-31
2020-04-30,ANCASH,NA,1,2020-08-31
2020-04-30,CALLAO,CALLAO,13,2020-08-31
2020-04-30,CALLAO,NA,3,2020-08-31
2020-04-30,HUANUCO,LEONCIO PRADO,1,2020-08-31
2020-04-30,ICA,CHINCHA,4,2020-08-31
2020-04-30,ICA,ICA,1,2020-08-31
2020-04-30,ICA,NA,4,2020-08-31
2020-04-30,LA LIBERTAD,CHEPEN,1,2020-08-31
2020-04-30,LA LIBERTAD,TRUJILLO,3,2020-08-31
2020-04-30,LAMBAYEQUE,CHICLAYO,18,2020-08-31
2020-04-30,LAMBAYEQUE,LAMBAYEQUE,5,2020-08-31
2020-04-30,LAMBAYEQUE,NA,3,2020-08-31
2020-04-30,LIMA,BARRANCA,1,2020-08-31
2020-04-30,LIMA,CAÑETE,3,2020-08-31
2020-04-30,LIMA,HUARAL,2,2020-08-31
2020-04-30,LIMA,HUAROCHIRI,1,2020-08-31
2020-04-30,LIMA,LIMA,68,2020-08-31
2020-04-30,LIMA,NA,3,2020-08-31
2020-04-30,LORETO,MAYNAS,12,2020-08-31
2020-04-30,LORETO,NA,14,2020-08-31
2020-04-30,PIURA,MORROPON,1,2020-08-31
2020-04-30,PIURA,PIURA,10,2020-08-31
2020-04-30,PIURA,SULLANA,4,2020-08-31
2020-04-30,UCAYALI,NA,2,2020-08-31
2020-05-01,AMAZONAS,UTCUBAMBA,1,2020-08-31
